,type,properties_mag,properties_place,properties_time,properties_updated,properties_tz,properties_url,properties_detail,properties_felt,properties_cdi,properties_mmi,properties_alert,properties_status,properties_tsunami,properties_sig,properties_net,properties_code,properties_ids,properties_sources,properties_types,properties_nst,properties_dmin,properties_rms,properties_gap,properties_magType,properties_type,properties_title,geometry_type,geometry_long,geometry_lat,geometry_focaldepth,id,quake_api_type,quake_metadata_generated,quake_metadata_url,quake_metadata_title,quake_metadata_status,quake_metadata_api,quake_metadata_count,properties_time_new,properties_updated_new,quake_metadata_generated_new
122,Feature,1.2,"4 km WSW of Walker Lake, Nevada",1672674973687,1672675174477,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854421&format=geojson,,,,,automatic,0,22,nn,00854421,",nn00854421,",",nn,",",origin,phase-data,",9.0,0.416,0.1054,157.36,ml,earthquake,"M 1.2 - 4 km WSW of Walker Lake, Nevada",Point,-118.8013,38.6373,4.2,nn00854421,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.674973687,1970-01-01 00:27:52.675174477,1970-01-01 00:27:52.847148
123,Feature,4.5,"179 km ESE of Iwaki, Japan",1672674971834,1672677526040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1mf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1mf&format=geojson,,,,,reviewed,0,312,us,7000j1mf,",us7000j1mf,",",us,",",origin,phase-data,",36.0,3.671,0.65,242.0,mb,earthquake,"M 4.5 - 179 km ESE of Iwaki, Japan",Point,142.7652,36.4868,10.0,us7000j1mf,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.674971834,1970-01-01 00:27:52.677526040,1970-01-01 00:27:52.847148
124,Feature,0.87,"47 km ENE of Adak, Alaska",1672674958420,1672802901550,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741696&format=geojson,,,,,reviewed,0,12,av,91741696,",av91741696,",",av,",",origin,phase-data,",5.0,,0.21,203.0,ml,earthquake,"M 0.9 - 47 km ENE of Adak, Alaska",Point,-176.022333333333,52.0781666666667,6.65,av91741696,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.674958420,1970-01-01 00:27:52.802901550,1970-01-01 00:27:52.847148
125,Feature,-0.26,"85 km NNW of Karluk, Alaska",1672674893100,1672802763940,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082638,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082638&format=geojson,,,,,reviewed,0,0,av,91082638,",av91082638,",",av,",",origin,phase-data,",6.0,,0.11,105.0,ml,earthquake,"M -0.3 - 85 km NNW of Karluk, Alaska",Point,-155.078166666667,58.2593333333333,4.76,av91082638,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.674893100,1970-01-01 00:27:52.802763940,1970-01-01 00:27:52.847148
126,Feature,-0.74,"85 km NNW of Karluk, Alaska",1672674466230,1672802548850,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082633,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082633&format=geojson,,,,,reviewed,0,0,av,91082633,",av91082633,",",av,",",origin,phase-data,",4.0,,0.09,139.0,ml,earthquake,"M -0.7 - 85 km NNW of Karluk, Alaska",Point,-155.165,58.2331666666667,1.93,av91082633,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.674466230,1970-01-01 00:27:52.802548850,1970-01-01 00:27:52.847148
127,Feature,0.98,"7km NE of Coso Junction, CA",1672673842930,1672674051892,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153039,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153039&format=geojson,,,,,automatic,0,15,ci,40153039,",ci40153039,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.03844,0.09,133.0,ml,earthquake,"M 1.0 - 7km NE of Coso Junction, CA",Point,-117.8931667,36.0948333,5.21,ci40153039,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.673842930,1970-01-01 00:27:52.674051892,1970-01-01 00:27:52.847148
128,Feature,2.01,"48 km SSW of Adak, Alaska",1672673836160,1672802045080,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082628,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082628&format=geojson,,,,,reviewed,0,62,av,91082628,",av91082628,",",av,",",origin,phase-data,",8.0,,0.12,284.0,ml,earthquake,"M 2.0 - 48 km SSW of Adak, Alaska",Point,-176.983333333333,51.4986666666667,2.5,av91082628,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.673836160,1970-01-01 00:27:52.802045080,1970-01-01 00:27:52.847148
129,Feature,1.27,"47 km ENE of Adak, Alaska",1672673783690,1672802166640,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741686&format=geojson,,,,,reviewed,0,25,av,91741686,",av91741686,",",av,",",origin,phase-data,",5.0,,0.18,207.0,ml,earthquake,"M 1.3 - 47 km ENE of Adak, Alaska",Point,-176.022166666667,52.0798333333333,6.75,av91741686,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.673783690,1970-01-01 00:27:52.802166640,1970-01-01 00:27:52.847148
130,Feature,2.0,"18 km WNW of Petersville, Alaska",1672673130942,1672673251021,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233k5mcm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233k5mcm&format=geojson,,,,,automatic,0,62,ak,0233k5mcm,",ak0233k5mcm,",",ak,",",origin,phase-data,",,,0.47,,ml,earthquake,"M 2.0 - 18 km WNW of Petersville, Alaska",Point,-151.0813,62.5756,85.0,ak0233k5mcm,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.673130942,1970-01-01 00:27:52.673251021,1970-01-01 00:27:52.847148
131,Feature,2.3,"16 km ESE of Chickaloon, Alaska",1672672934737,1672691700453,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233k4xy9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233k4xy9&format=geojson,1.0,2.2,,,automatic,0,82,ak,0233k4xy9,",ak0233k4xy9,",",ak,",",dyfi,origin,phase-data,",,,0.66,,ml,earthquake,"M 2.3 - 16 km ESE of Chickaloon, Alaska",Point,-148.1635,61.7444,6.4,ak0233k4xy9,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.672934737,1970-01-01 00:27:52.691700453,1970-01-01 00:27:52.847148
132,Feature,1.07,"10km WNW of The Geysers, CA",1672672662900,1672673655513,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827991&format=geojson,,,,,automatic,0,18,nc,73827991,",nc73827991,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.006936,0.01,64.0,md,earthquake,"M 1.1 - 10km WNW of The Geysers, CA",Point,-122.8525009,38.8214989,2.58,nc73827991,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.672662900,1970-01-01 00:27:52.673655513,1970-01-01 00:27:52.847148
133,Feature,0.7,"18 km WSW of Volcano, Hawaii",1672672570160,1672734018990,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73291982,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73291982&format=geojson,,,,,reviewed,0,8,hv,73291982,",hv73291982,",",hv,",",origin,phase-data,",9.0,,0.07,184.0,md,earthquake,"M 0.7 - 18 km WSW of Volcano, Hawaii",Point,-155.403333333333,19.3948333333333,5.27,hv73291982,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.672570160,1970-01-01 00:27:52.734018990,1970-01-01 00:27:52.847148
134,Feature,-0.31,"85 km NW of Karluk, Alaska",1672672265630,1672801741330,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741676&format=geojson,,,,,reviewed,0,0,av,91741676,",av91741676,",",av,",",origin,phase-data,",7.0,,0.15,152.0,ml,earthquake,"M -0.3 - 85 km NW of Karluk, Alaska",Point,-155.307,58.1881666666667,1.11,av91741676,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.672265630,1970-01-01 00:27:52.801741330,1970-01-01 00:27:52.847148
135,Feature,0.12,"8km ENE of Mammoth Lakes, CA",1672672194800,1672686610933,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827986,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827986&format=geojson,,,,,reviewed,0,0,nc,73827986,",nc73827986,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01212,0.02,150.0,md,earthquake,"M 0.1 - 8km ENE of Mammoth Lakes, CA",Point,-118.9031667,37.6668333,1.94,nc73827986,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.672194800,1970-01-01 00:27:52.686610933,1970-01-01 00:27:52.847148
136,Feature,4.8,"12 km S of Pangai, Tonga",1672670776517,1672672847040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1m9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1m9&format=geojson,,,,,reviewed,0,354,us,7000j1m9,",us7000j1m9,",",us,",",origin,phase-data,",15.0,1.461,0.46,136.0,mb,earthquake,"M 4.8 - 12 km S of Pangai, Tonga",Point,-174.3748,-19.9258,70.368,us7000j1m9,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.670776517,1970-01-01 00:27:52.672847040,1970-01-01 00:27:52.847148
137,Feature,1.09,"3km SW of Anderson Springs, CA",1672670717090,1672672452410,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827981,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827981&format=geojson,,,,,automatic,0,18,nc,73827981,",nc73827981,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.005776,0.05,116.0,md,earthquake,"M 1.1 - 3km SW of Anderson Springs, CA",Point,-122.720665,38.7568321,1.74,nc73827981,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.670717090,1970-01-01 00:27:52.672452410,1970-01-01 00:27:52.847148
138,Feature,1.88,"18km SSW of Lompoc, CA",1672670444450,1672670668301,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153031&format=geojson,,,,,automatic,0,54,ci,40153031,",ci40153031,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.2085,0.31,270.0,ml,earthquake,"M 1.9 - 18km SSW of Lompoc, CA",Point,-120.5393333,34.4961667,0.97,ci40153031,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.670444450,1970-01-01 00:27:52.670668301,1970-01-01 00:27:52.847148
139,Feature,0.79,"1km NNE of The Geysers, CA",1672670202940,1672671794348,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827976&format=geojson,,,,,automatic,0,10,nc,73827976,",nc73827976,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01053,0.01,89.0,md,earthquake,"M 0.8 - 1km NNE of The Geysers, CA",Point,-122.7496643,38.7861671,0.64,nc73827976,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.670202940,1970-01-01 00:27:52.671794348,1970-01-01 00:27:52.847148
140,Feature,0.75,"3km W of Cobb, CA",1672670116180,1672671133285,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827971,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827971&format=geojson,,,,,automatic,0,9,nc,73827971,",nc73827971,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01756,0.03,175.0,md,earthquake,"M 0.8 - 3km W of Cobb, CA",Point,-122.7591629,38.8183327,1.88,nc73827971,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.670116180,1970-01-01 00:27:52.671133285,1970-01-01 00:27:52.847148
141,Feature,0.83,"93 km W of Adak, Alaska",1672669593100,1672801384670,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082623,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082623&format=geojson,,,,,reviewed,0,11,av,91082623,",av91082623,",",av,",",origin,phase-data,",4.0,,0.21,145.0,ml,earthquake,"M 0.8 - 93 km W of Adak, Alaska",Point,-177.991666666667,51.8506666666667,-1.77,av91082623,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.669593100,1970-01-01 00:27:52.801384670,1970-01-01 00:27:52.847148
142,Feature,2.36,Puerto Rico region,1672669420670,1672670837800,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390503,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390503&format=geojson,,,,,reviewed,0,86,pr,71390503,",pr71390503,",",pr,",",origin,phase-data,",4.0,0.04791,0.26,199.0,md,earthquake,M 2.4 - Puerto Rico region,Point,-66.9488333333333,18.0195,15.92,pr71390503,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.669420670,1970-01-01 00:27:52.670837800,1970-01-01 00:27:52.847148
143,Feature,2.29,"3 km S of Indios, Puerto Rico",1672668981790,1672671150880,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390498,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390498&format=geojson,,,,,reviewed,0,81,pr,71390498,",pr71390498,",",pr,",",origin,phase-data,",6.0,0.1505,0.12,208.0,md,earthquake,"M 2.3 - 3 km S of Indios, Puerto Rico",Point,-66.8208333333333,17.9646666666667,16.15,pr71390498,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.668981790,1970-01-01 00:27:52.671150880,1970-01-01 00:27:52.847148
144,Feature,1.54,"2km NNE of The Geysers, CA",1672667906230,1672670173192,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827956,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827956&format=geojson,,,,,automatic,0,36,nc,73827956,",nc73827956,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",29.0,,0.07,44.0,md,earthquake,"M 1.5 - 2km NNE of The Geysers, CA",Point,-122.75,38.791832,1.57,nc73827956,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.667906230,1970-01-01 00:27:52.670173192,1970-01-01 00:27:52.847148
145,Feature,1.51,"11km WNW of Calipatria, CA",1672667793100,1672668010732,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153023,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153023&format=geojson,,,,,automatic,0,35,ci,40153023,",ci40153023,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.01215,0.09,86.0,ml,earthquake,"M 1.5 - 11km WNW of Calipatria, CA",Point,-115.6215,33.1663333,3.42,ci40153023,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.667793100,1970-01-01 00:27:52.668010732,1970-01-01 00:27:52.847148
146,Feature,1.8,"36 km W of Valdez, Alaska",1672666750204,1672666855924,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233j1pkc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233j1pkc&format=geojson,,,,,automatic,0,50,ak,0233j1pkc,",ak0233j1pkc,",",ak,",",origin,phase-data,",,,0.76,,ml,earthquake,"M 1.8 - 36 km W of Valdez, Alaska",Point,-147.0158,61.1806,27.5,ak0233j1pkc,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.666750204,1970-01-01 00:27:52.666855924,1970-01-01 00:27:52.847148
147,Feature,2.54,"2 km NNE of Benson, Utah",1672666629790,1672845739040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60528987,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60528987&format=geojson,60.0,3.1,,,reviewed,0,118,uu,60528987,",uu60528987,us7000j1m5,",",uu,us,",",dyfi,origin,phase-data,",23.0,0.1175,0.27,94.0,ml,earthquake,"M 2.5 - 2 km NNE of Benson, Utah",Point,-111.9213333,41.8068333,0.65,uu60528987,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.666629790,1970-01-01 00:27:52.845739040,1970-01-01 00:27:52.847148
148,Feature,1.32,"5km NW of The Geysers, CA",1672666555050,1672668554009,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827951&format=geojson,,,,,automatic,0,27,nc,73827951,",nc73827951,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.009112,0.02,51.0,md,earthquake,"M 1.3 - 5km NW of The Geysers, CA",Point,-122.8059998,38.8043327,1.05,nc73827951,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.666555050,1970-01-01 00:27:52.668554009,1970-01-01 00:27:52.847148
149,Feature,2.1,Southern Texas,1672666508224,1672787638877,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023acwk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023acwk&format=geojson,,,,,reviewed,0,68,tx,2023acwk,",tx2023acwk,",",tx,",",origin,phase-data,",11.0,0.02345049457,0.5,123.0,ml,earthquake,M 2.1 - Southern Texas,Point,-97.40659467,29.28497314,6.431599935,tx2023acwk,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.666508224,1970-01-01 00:27:52.787638877,1970-01-01 00:27:52.847148
150,Feature,1.48,"1km SSE of San Dimas, CA",1672666105640,1672771812072,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153007,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153007&format=geojson,,,,,reviewed,0,34,ci,40153007,",ci40153007,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",61.0,0.01048,0.21,26.0,ml,earthquake,"M 1.5 - 1km SSE of San Dimas, CA",Point,-117.804,34.102,14.56,ci40153007,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.666105640,1970-01-01 00:27:52.771812072,1970-01-01 00:27:52.847148
151,Feature,0.86,"48 km ENE of Adak, Alaska",1672666005900,1672801118350,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741661,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741661&format=geojson,,,,,reviewed,0,11,av,91741661,",av91741661,",",av,",",origin,phase-data,",5.0,,0.09,210.0,ml,earthquake,"M 0.9 - 48 km ENE of Adak, Alaska",Point,-176.005666666667,52.0741666666667,5.31,av91741661,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.666005900,1970-01-01 00:27:52.801118350,1970-01-01 00:27:52.847148
